,state,name,max_temp
600,AZ,PAGE MUNI (AMOS)             ,107.1
601,AZ,PAGE MUNICIPAL AIRPORT,107.1
602,AZ,NOGALES INTL,106.0
603,AZ,NOGALES INTERNATIONAL ARPT,106.0
604,AZ,WINSLOW-LINDBERGH REGIONAL AI,104.0
605,AZ,SEDONA,104.0
606,AZ,SEDONA AIRPORT,104.0
607,AZ,FLAGSTAFF,102.9
608,AZ,SIERRA VISTA MUNICIPAL-LIBBY,99.3
609,AZ,PIONEER AIRFIELD,99.0
610,AZ,PAYSON AIRPORT,98.6
611,AZ,WINDOW ROCK,98.1
612,AZ,WINDOW ROCK AIRPORT,98.1
613,AZ,ERNEST A. LOVE FIELD ARPT,98.1
614,AZ,ST JOHNS INDUSTRIAL,96.1
615,AZ,ST JOHNS INDUS AIRPK ARPT,96.1
616,AZ,GRAND CANYON NATL P,95.0
617,AZ,GRAND CANYON NATL PARK APT,95.0
618,AZ,SHOW LOW RGNL,95.0
619,AZ,SHOW LOW MUNICIPAL AIRPORT,95.0
620,AZ,H A CLARK MEMORIAL FIELD AIRP,93.2
621,AZ,FLAGSTAFF AIRPORT,89.1
622,AZ,FLAGSTAFF PULLIAM AIRPORT,89.1
623,AZ,BISBEE DOUGLAS INTL,78.1
624,AZ,BISBEE DOUGLAS INTL ARPT,78.1
625,CA,TWENTY NINE PALMS,122.4
626,CA,MARINE CORPS AIR STATION,122.4
627,CA,PALM SPRINGS THERMAL AP,122.4
628,CA,TORRANCE AIRPORT,122.4
629,CA,MOJAVE MCAS,122.4
630,CA,CUDDEBACK GUNNERY RANGE,122.4
631,CA,CAMP PENDLETON MCAS,122.4
632,CA,LONG BEACH NS,122.4
633,CA,GEORGE AFB,122.4
634,CA,HOLLYWOOD BURBANK ARPT,122.4
635,CA,BEAUMONT 1 E                 ,122.4
636,CA,FRESNO CHANDLER FIELD,122.4
637,CA,INDIO COACHELLA,122.4
638,CA,MOUNT LAGUNA CAA AP,122.4
639,CA,NEEDLES AIRPORT,122.4
640,CA,NEWHALL AP,122.4
641,CA,OCEANSIDE CAA AP,122.4
642,CA,PALMDALE AIRPORT,122.4
643,CA,SANTA BARBARA MUNICIPAL AP,122.4
644,CA,SANTA CATALINA BUFFALO SPRING,122.4
645,CA,SILVER LAKE CAA AP,122.4
646,CA,CHULA VISTA BROWN FIELD NAAS,122.4
647,CA,EL CENTRO NAF,122.4
648,CA,TRAVIS FIELD AAB,122.4
649,CA,DONNER SUMMIT,122.4
650,CA,SALINAS MUNICIPAL AP,122.4
651,CA,SANTA MARIA HANCOCK FIELD,122.4
652,CA,WILLIAMS CAA AIRPORT,122.4
653,CA,LIVERMORE NAS,122.4
654,CA,MONTEREY NAF,122.4
655,CA,SANTA ROSA NAAS,122.4
656,CA,FARALLON ISLAND NAS,122.4
657,CA,CONCORD CONCORD-BUCHANAN FIEL,122.4
658,CA,UKIAH MUNICIPAL AP,122.4
659,CA,BURNEY,122.4
660,CA,MOUNT SHASTA,122.4
661,CA,MONTAGUE SISKIYOU COUNTY AP,122.4
662,CA,CRESCENT CITY FAA AI,122.4
663,CA,EL TORO MCAS,122.4
664,CA,CHINA LAKE NAF,122.4
665,CA,SAN DIEGO MIRAMAR NAS,122.4
666,CA,SAN PEDRO NAS,122.4
667,CA,SAN NICHOLAS ISLAND,122.4
668,CA,SALTON SEA NAAF,122.4
669,CA,THERMAL NAF,122.4
670,CA,LOS ANGELES DOWNTOWN USC CAMP,122.4
671,CA,MOUNT WILSON,122.4
672,CA,FRESNO YOSEMITE INTL AP,122.4
673,CA,PASO ROBLES MUNICIPAL ARPT,122.4
674,CA,OAKLAND NAS,122.4
675,CA,POINT ARGUELLO AFWB,122.4
676,CA,BEALE AFB,122.4
677,CA,FRITZSCHE AAF,122.4
678,CA,PT POEDRAS BLANCA,122.4
679,CA,SANTA BARBARA MCAS,122.4
680,CA,LOS ALAMITOS,122.4
681,CA,LEMOORE REEVES NAS,122.4
682,CA,BAKERSFIELD KERN COUNTY ARPT,122.4
683,CA,BISHOP AIRPORT,122.4
684,CA,BLYTHE RIVERSIDE CO,122.4
685,CA,DAGGETT BARSTOW-DAGGETT AP,122.4
686,CA,LOS ANGELES MUNICIPAL ARPT,122.4
687,CA,SANDBERG,122.4
688,CA,SAN DIEGO LINDBERGH FIELD,122.4
689,CA,BLUE CANYON AP,122.4
690,CA,OAKLAND METROPOLITAN,122.4
691,CA,SACRAMENTO EXECUTIVE ARPT,122.4
692,CA,SAN FRANCISCO INTL AP,122.4
693,CA,STOCKTON METROPOLITAN ARPT,122.4
694,CA,MOUNTAIN VIEW MOFFETT FLD NAS,122.4
695,CA,SANTA MARIA PUBLIC ARPT,122.4
696,CA,SAN JOSE MUNICIPAL AP,122.4
697,CA,RED BLUFF MUNICIPAL ARPT,122.4
698,CA,ARCATA AIRPORT,122.4
699,CA,POINT MUGU NF,122.4
700,CA,SANTA ANA,122.4
701,CA,IMPERIAL BEACH REAM FIELD NAS,122.4
702,CA,ONTARIO INTERNATIONAL ARPT,122.4
703,CA,OXNARD AAF,122.4
704,CA,NAVAL AIR STATION,122.4
705,CA,NAVAL AUXILIARY LANDING FIELD,122.4
706,CA,ZAMPERINE FIELD AIRPORT,122.4
707,CA,MONTEREY PENINSULA AIRPORT,122.4
708,CA,REDDING 12 WNW               ,122.4
709,CA,STOVEPIPE WELLS 1 SW         ,122.4
710,CA,YOSEMITE VILLAGE 12 W        ,122.4
711,CA,FALLBROOK 5 NE               ,122.4
712,CA,SANTA BARBARA 11 W           ,122.4
713,CA,MERCED 23 WSW                ,122.4
714,CA,BODEGA 6 WSW                 ,122.4
715,CA,DOWNTOWN,122.4
716,CA,NORTON AAF,122.4
717,CA,CASTLE,116.6
718,CA,CASTLE AFB,116.6
719,CA,FAIRFIELD/TRAVIS AF,116.6
720,CA,TRAVIS AIR FORCE BASE,116.6
721,CA,NAF,116.1
722,CA,PALM SPRINGS INTL,116.1
723,CA,PALM SPRINGS INTL AIRPORT,116.1
724,CA,MERCED MUNI MACREADY,116.1
725,CA,MRCD MUNI/MACREADY FLD APT,116.1
726,CA,SACRAMENTO INTL,116.1
727,CA,SACRAMENTO INTL AIRPORT,116.1
728,CA,UKIAH MUNI,116.1
729,CA,UKIAH MUNICIPAL AIRPORT,116.1
730,CA,BLYTHE AIRPORT,116.1
731,CA,YUBA CO,115.0
732,CA,YUBA COUNTRY AIRPORT,115.0
733,CA,REDDING MUNICIPAL AIRPORT,115.0
734,CA,NUT TREE,115.0
735,CA,NUT TREE AIRPORT,115.0
736,CA,DESERT RESORTS RGNL ARPT,115.0
737,CA,MEADOWS FIELD AIRPORT,115.0
738,CA,STOCKTON METROPOLITAN AIRPORT,115.0
739,CA,NAPA CO,115.0
740,CA,NAPA COUNTY AIRPORT,115.0
741,CA,MADERA MUNI,115.0
742,CA,MADERA MUNICIPAL AIRPORT,115.0
743,CA,FRESNO YOSEMITE INTERNATIONAL,114.1
744,CA,HANFORD MUNI,114.1
745,CA,HANFORD MUNICIPAL AIRPORT,114.1
746,CA,SACRAMENTO EXECUTIVE AIRPORT,114.1
747,CA,IMPERIAL CO,114.1
748,CA,IMPERIAL COUNTY AIRPORT,114.1
749,CA,SACRAMENTO MATHER FL,113.0
750,CA,SACRAMENTO MATHER AIRPORT,113.0
751,CA,LINCOLN REGIONAL AIRPORT KARL,113.0
752,CA,GENERAL WILLIAM J. FOX AIRFIE,113.0
753,CA,PORTERVILLE MUNI,113.0
754,CA,PORTERVILLE MUNICIPAL ARPT,113.0
755,CA,MC CLELLAN AFLD,113.0
756,CA,SACRAMENTO MCCLELLAN AFB,113.0
757,CA,LIVERMORE MUNICIPAL,113.0
758,CA,LIVERMORE MUNICIPAL ARPT,113.0
759,CA,CHINA LAKE,113.0
760,CA,CALAVERAS CO MAURY RASMUSSEN,111.9
761,CA,BURBANK/GLENDALE,111.9
762,CA,BURBANK-GLENDALE-PASA ARPT,111.9
763,CA,CHINO,111.9
764,CA,CHINO AIRPORT,111.9
765,CA,BARSTOW-DAGGETT AIRPORT,111.9
766,CA,MDSTO CTY-CO H SHAM FD APT,111.9
767,CA,CONCORD/BUCHANAN,111.9
768,CA,BUCHANAN FIELD AIRPORT,111.9
769,CA,EDWARDS AF AUX NORTH BASE,111.6
770,CA,NORTH AUXILIARY AIRFIELD EDWA,111.6
771,CA,HEMET RYAN,111.4
772,CA,UNIVERSITY AIRPORT,111.2
773,CA,DAVIS,111.2
774,CA,SAN BERNARDINO INTERNATIONAL,111.2
775,CA,SAN BERNARDINO INTL,111.2
776,CA,CHICO MUNI,111.2
777,CA,CHICO MUNICIPAL AIRPORT,111.2
778,CA,GNOSS FIELD AIRPORT,111.2
779,CA,RIVERSIDE/MARCH AFB,111.2
780,CA,MARCH AIR RESERVE BASE,111.2
781,CA,AUBURN MUNICIPAL,111.2
782,CA,AUBURN MUNICIPAL AIRPORT,111.2
783,CA,COLUMBIA AIRPORT,111.2
784,CA,HOLLISTER MUNI,111.2
785,CA,HOLLISTER MUNICIPAL AIRPORT,111.2
786,CA,TWENTYNINE PALMS,111.0
787,CA,VISALIA MUNI,111.0
788,CA,VISALIA MUNICIPAL AIRPORT,111.0
789,CA,C M SCHULZ SONOMA CO,111.0
790,CA,SONOMA COUNTY AIRPORT,111.0
791,CA,FULLERTON MUNICIPAL,111.0
792,CA,FULLERTON MUNICIPAL ARPT,111.0
793,CA,SISKIYOU CO,111.0
794,CA,SISKIYOU COUNTY AIRPORT,111.0
795,CA,OROVILLE MUNI,111.0
796,CA,OROVILLE MUNICIPAL AIRPORT,111.0
797,CA,BEALE AIR FORCE BASE,110.7
798,CA,EDWARDS AFB,110.7
799,CA,EDWARDS AIR FORCE BASE,110.7
800,CA,PALMDALE PRODUCTION,109.9
801,CA,PDLE PRODN FLT/TST AF PLT,109.9
802,CA,RIVERSIDE MUNI,109.9
803,CA,RIVERSIDE MUNICIPAL ARPT,109.9
804,CA,VAN NUYS,109.9
805,CA,VAN NUYS AIRPORT,109.9
806,CA,REID HILLVIEW OF SAN,109.4
807,CA,REID-HILLVIEW AIRPORT OF SANT,109.4
808,CA,WHITEMAN,109.4
809,CA,WHITMAN AIRPORT,109.4
810,CA,EL MONTE,109.4
811,CA,EL MONTE AIRPORT,109.4
812,CA,SOUTH COUNTY AIRPORT OF SANTA,109.4
813,CA,N Y. MINETA SN JO INTL APT,109.0
814,CA,BICYCLE LAKE AAF,109.0
815,CA,BICYCLE LAKE FORT IRWIN AAF,109.0
816,CA,LONG BEACH / DAUGHERTY FIELD,109.0
817,CA,ONTARIO INTL ARPT,109.0
818,CA,MOJAVE,107.6
819,CA,MOJAVE AIRPORT,107.6
820,CA,BRACKETT FLD,107.6
821,CA,BRACKETT FIELD AIRPORT,107.6
822,CA,ZAMPERINI FLD,107.6
823,CA,ZAMPERINI FIELD AIRPORT,107.6
824,CA,NEVADA COUNTY AIR PARK,107.6
825,CA,LOS ALAMITOS AAF,107.6
826,CA,LOS ALAMITOS AAF AIRPORT,107.6
827,CA,SANTA YNEZ,107.6
828,CA,SANTA YNEZ AIRPORT,107.6
829,CA,PETALUMA MUNICIPAL AIRPORT,107.6
830,CA,PLACERVILLE AIRPORT,107.6
831,CA,S CALIF LOGISTICS,107.6
832,CA,SOUTHERN CALIFORNIA LOGISTICS,107.6
833,CA,RAMONA,107.1
834,CA,RAMONA AIRPORT,107.1
835,CA,CORONA MUNI,106.0
836,CA,CORONA MUNICIPAL AIRPORT,106.0
837,CA,JOHN WAYNE ARPT ORA,106.0
838,CA,J. WAYNE APT-ORANGE CO APT,106.0
839,CA,CAMARILLO,106.0
840,CA,CAMARILLO AIRPORT,106.0
841,CA,HAYWARD EXECUTIVE AIRPORT,106.0
842,CA,CABLE,105.8
843,CA,SAN CARLOS,105.8
844,CA,SAN CARLOS AIRPORT,105.8
845,CA,AVALON/CATALINA,105.1
846,CA,CATALINA AIRPORT,105.1
847,CA,POINT MUGU,105.1
848,CA,SAN LUIS CO RGNL,105.1
849,CA,SAN LUIS CO REGIONAL ARPT,105.1
850,CA,JACK NORTHROP FLD H,105.1
851,CA,NRTHORP FLD/HATHRN MUNI AP,105.1
852,CA,SAN FRANCISCO BAY RESERVE,104.0
853,CA,ALTURAS MUNI,104.0
854,CA,ALTURAS MUNICIPAL AIRPORT,104.0
855,CA,PITTSBURG (SUISUN BAY)       ,103.6
856,CA,SALINAS MUNICIPAL AIRPORT,102.9
857,CA,DOWNTOWN L.A./USC CAMPUS,102.9
858,CA,MARTINEZ-AMORCO,102.4
859,CA,PORT CHICAGO,102.4
860,CA,SUSANVILLE MUNI,102.2
861,CA,MOFFETT FEDERAL AIRFIELD,102.2
862,CA,MOUNTAIN VIEW /SUNN,102.2
863,CA,LOS ANGELES INTERNATIONAL AIR,102.0
864,CA,OAKLAND/METROP. OAK,102.0
865,CA,METRO OAKLAND INTL AIRPORT,102.0
866,CA,SANTA MONICA MUNI,100.9
867,CA,SANTA MONICA MUNI AIRPORT,100.9
868,CA,PALO ALTO ARPT OF SA,100.4
869,CA,PALO ALTO AIRPORT OF SANTA CL,100.4
870,CA,TEHACHAPI MUNI,100.4
871,CA,TEHACHAPI MUNICIPAL AIRPORT,100.4
872,CA,GILLESPIE FLD,100.4
873,CA,GILLESPIE FIELD AIRPORT,100.4
874,CA,MIRAMAR MCAS,100.2
875,CA,SAN NICOLAS ISLAND NAVAL OUTL,100.0
876,CA,BROWN FLD MUNI,100.0
877,CA,BROWN FIELD MUNICIPAL ARPT,100.0
878,CA,MONTGOMERY FLD,99.0
879,CA,MONTGOMERY FIELD AIRPORT,99.0
880,CA,SANTA BARBARA MUNICIPAL AIRPO,99.0
881,CA,WATSONVILLE MUNI,99.0
882,CA,WATSONVILLE MUNICIPAL ARPT,99.0
883,CA,REDWOOD CITY,98.8
884,CA,OXNARD,98.1
885,CA,OXNARD AIRPORT,98.1
886,CA,SAN FRANCISCO INTERNATIONAL A,98.1
887,CA,MCOLF CAMP PENDLETON RED BEAC,97.0
888,CA,MCOLF CAMP PENDLETON (RED BEA,97.0
889,CA,OCEANSIDE MUNI,97.0
890,CA,OCEANSIDE MUNICIPAL ARPT,97.0
891,CA,TIBURON PIER,96.8
892,CA,DAVIS POINT  SAN PABLO BAY,96.6
893,CA,SAN FRANCISCO (PIER 1)       ,96.1
894,CA,NAVAL AUXILIARY LANDING FD,96.1
895,CA,MC CLELLAN PALOMAR,96.1
896,CA,MCCLELLAN-PALOMAR AIRPORT,96.1
897,CA,BLUE CANYON - NYACK ARPT,96.1
898,CA,ELKHORN SLOUGH RESERVE,95.5
899,CA,TIJUANA RIVER RESERVE,95.0
900,CA,TRUCKEE-TAHOE,95.0
901,CA,TRUCKEE-TAHOE AIRPORT,95.0
902,CA,SAN DIEGO INTERNATIONAL AIRPO,95.0
903,CA,SANTA MARIA PUB/CAPT G A HANC,95.0
904,CA,OAKLAND,94.8
905,CA,RICHMOND (POINT POTRERO)     ,93.9
906,CA,NORTH ISLAND NAS,93.9
907,CA,SAN FRANCISCO,93.0
908,CA,LOMPOC,93.0
909,CA,LOMPOC AIRPORT,93.0
910,CA,USMC MTN WARFARE TRAINING CEN,93.0
911,CA,BRIDGEPORT SONORA JUNCTION,93.0
912,CA,MONTEREY PENINSULA,93.0
913,CA,LAKE TAHOE,93.0
914,CA,LAKE TAHOE AIRPORT,93.0
915,CA,ALAMEDA,92.7
916,CA,LA JOLLA,91.4
917,CA,SANTA BARBARA,91.4
918,CA,SANTA MONICA PIER,91.2
919,CA,SAN CLEMENTE ISLAND,91.0
920,CA,NALF/F. SHERMAN FLD ARPT,91.0
921,CA,PORT SAN LUIS,90.3
922,CA,VANDENBERG AFB,90.1
923,CA,MAMMOTH YOSEMITE,89.6
924,CA,MAMMOTH YOSEMITE AIRPORT,89.6
925,CA,RICHMOND,89.2
926,CA,OAKLAND (BERTH 34)           ,86.2
927,CA,HALF MOON BAY AIRPORT,86.0
928,CA,BIG BEAR CITY AIRPORT,86.0
929,CA,MARINA MUNI,80.6
930,CA,FRESNO CHANDLER DOWNTOWN AP,80.6
931,CA,FRESNO CHANDLER EXECUTIVE,80.6
932,CA,CAL POLY PIER,79.2
933,CA,CRESCENT CITY,78.3
934,CA,MOSS LANDING S HARBOR,77.4
935,CA,ROHNERVILLE AIRPORT,77.0
936,CA,EUREKA,75.9
937,CA,WOODLEY ISLAND (NEW 10/94)   ,75.9
938,CA,JACK MC NAMARA FLD,73.0
939,CA,JACK MCNAMARA FIELD ARPT,73.0
940,CA,ARENA COVE,69.1
941,CA,TRINITY CENTER AIRPORT,57.2
942,CO,GRAND JUNCTION 9 W           ,122.4
943,CO,EADS 16 ENE                  ,122.4
944,CO,SAGUACHE 2 WNW               ,122.4
945,CO,STRATTON 24 N                ,122.4
946,CO,CENTER A 4 SSW               ,122.4
947,CO,SPRINGFIELD 6 WSW            ,122.4
948,CO,WOODLAND PARK 14 WSW         ,122.4
949,CO,ROCKY FORD 1 ESE             ,122.4
950,CO,KIM 9 WSW                    ,122.4
951,CO,GENOA 35 N                   ,122.4
952,CO,RIFLE 23 NW                  ,122.4
953,CO,EAGLE 13 SSE                 ,122.4
954,CO,CRAIG 30 N                   ,122.4
955,CO,DENVER LOWRY AFB,122.4
956,CO,AURORA BUCKLEY FIELD ANGB,122.4
957,CO,LA JUNTA MUNICIPAL AP,122.4
958,CO,PUEBLO WB AIRPORT,122.4
959,CO,TRINIDAD LAS ANIMAS COUNTY AP,122.4
960,CO,AKRON WASHINGTON CO AP,122.4
961,CO,BUENA VISTA 2 SSE            ,122.4
962,CO,COLORADO SPRINGS 23 NW       ,122.4
963,CO,DENVER NAS,122.4
964,CO,AKRON A 4 E                  ,122.4
965,CO,MEEKER 15 W                  ,122.4
966,CO,ALAMOSA ARPT,122.4
967,CO,DENVER STAPLETON AIRFIELD,122.4
968,CO,EAGLE COUNTY AP,122.4
969,CO,GRAND JUNCTION WALKER FIELD,122.4
970,CO,COLORADO SPRINGS PETERSON FIE,122.4
971,CO,MONTROSE 11 ENE              ,122.4
972,CO,CORTEZ 8 SE                  ,122.4
973,CO,LA JUNTA 17 WSW              ,122.4
974,CO,NUNN 7 NNE                   ,122.4
975,CO,BOULDER 14 W                 ,122.4
976,CO,DINOSAUR 2 E                 ,122.4
977,CO,LAMAR MUNI,109.9
978,CO,LAMAR MUNICIPAL AIRPORT,109.9
979,CO,PUEBLO MEMORIAL AIRPORT,108.0
980,CO,HOLYOKE AIRPORT,107.6
981,CO,LA JUNTA MUNICIPAL AIRPORT,106.0
982,CO,KIT CARSON COUNTY,106.0
983,CO,KIT CARSON COUNTY AIRPORT,106.0
984,CO,GREELEY WELD CO,106.0
985,CO,GREELEY-WELD COUNTY ARPT,106.0
986,CO,SPRINGFIELD COMANCHE,105.1
987,CO,COMANCHE NATIONAL GRASSLAND,105.1
988,CO,BLAKE FIELD AIRPORT,104.9
989,CO,VANCE BRAND AIRPORT,104.2
990,CO,COLORADO PLAINS RGNL,104.0
991,CO,COLORADO PLAINS RGNL ARPT,104.0
992,CO,FORT COLLINS (AWOS)          ,104.0
993,CO,FORT COLLINS LOVELAND AP,104.0
994,CO,JULIET (PEETZ)               ,103.3
995,CO,GRAND JUNCTION REGIONAL AIRPO,102.9
996,CO,MIKE (HAXTUN)                ,102.6
997,CO,FORT MORGAN MUNICIPAL AIRPORT,102.2
998,CO,STERLING MUNICIPAL AIRPORT,102.2
999,CO,LIMON MUNI,102.0
1000,CO,LIMON MUNICIPAL AIRPORT,102.0
1001,CO,NOVEMBER (GROVER)            ,101.8
1002,CO,ERIE MUNI,101.7
1003,CO,ERIE MUNICIPAL AIRPORT,101.7
1004,CO,GARFIELD CO RGNL,100.9
1005,CO,GARFIELD CO REGIONAL ARPT,100.9
1006,CO,PERRY STOKES AIRPORT,100.9
1007,CO,CORTEZ MUNI,100.9
1008,CO,CORTEZ MUNICIPAL AIRPORT,100.9
1009,CO,DENVER INTERNATIONAL AIRPORT,100.9
1010,CO,SPANISH PEAKS,100.4
1011,CO,BROOMFIELD/JEFFCO,100.4
1012,CO,ATCT ROCKY MOUNTAIN METRO,100.4
1013,CO,BUCKLEY AFB,100.4
1014,CO,BUCKLEY AIR FORCE BASE,100.4
1015,CO,BOULDER MUNICIPAL AIRPORT,100.4
1016,CO,CITY OF COLORADO SPRINGS MUNI,100.0
1017,CO,FORT CARSON/BUTTS,99.1
1018,CO,BUTTS AAF AIRPORT,99.1
1019,CO,CENTENNIAL,99.0
1020,CO,CENTENNIAL AIRPORT,99.0
1021,CO,MONTROSE RGNL,98.1
1022,CO,MONTROSE REGIONAL AIRPORT,98.1
1023,CO,ELLICOTT-B AFA,97.9
1024,CO,CRAIG-MOFFAT,97.0
1025,CO,CRAIG-MOFFAT AIRPORT,97.0
1026,CO,MEADOW LAKE AIRPORT,96.4
1027,CO,OSCAR (GROVER)               ,96.1
1028,CO,DURANGO-LA PLATA CO,96.1
1029,CO,DURA-LA PLATA CO AIRPORT,96.1
1030,CO,MEEKER,95.0
1031,CO,MEEKER AIRPORT,95.0
1032,CO,EAGLE CO RGNL,95.0
1033,CO,EAGLE CO REGIONAL AIRPORT,95.0
1034,CO,AIR FORCE ACADEMY,94.8
1035,CO,USAF ACADEMY AIRSTRIP AIRPORT,94.8
1036,CO,YAMPA VALLEY AIRPORT,91.9
1037,CO,SAN LUIS VALLEY REGIONAL AIRP,91.9
1038,CO,STEAMBOAT SPRINGS B,91.6
1039,CO,STEAMBOAT SPRINGS/BOB ADAMS F,91.6
1040,CO,MC ELORY AIRFIELD AIRPORT,91.4
1041,CO,HARRIET ALEXANDER FIELD AIRPO,90.7
1042,CO,CHEYENNE MTN AS,90.1
1043,CO,STEVENS FIELD AIRPORT,90.1
1044,CO,CENTRAL COLORADO REGIONAL AP,89.8
1045,CO,ELBERT MTN MONUMENT,89.6
1046,CO,MONUMENT HILL AWOS-3 ARPT    ,89.6
1047,CO,SAGUACHE MUNICIPAL AIRPORT,89.6
1048,CO,SAGUACHE MUNCICIPAL,89.6
1049,CO,GUNNISON CO. (AWOS)          ,89.1
1050,CO,GUNSN-CRSTED BUTTE RGL APT,89.1
1051,CO,ASPEN PITKIN CO SARD,89.1
1052,CO,ASPEN-PITKIN COUNTY ARPT,89.1
1053,CO,GRANBY GRAND CO,86.0
1054,CO,TELLURIDE RGNL,82.4
1055,CO,TELLURIDE REGIONAL AIRPORT,82.4
1056,CO,COTTONWOOD PASS,82.4
1057,CO,BALD MOUNTAIN COTTONWOOD PASS,82.4
1058,CO,LAKE CO,79.0
1059,CO,LEADVILLE/LAKE COUNTY APT,79.0
1060,CO,LA VETA MOUNTAIN PAS,77.0
1061,CO,LA VETA PASS AWOS-3 ARPT     ,77.0
1062,CO,WILKERSON PASS,75.2
1063,CO,SUNLIGHT MTN,75.2
1064,CO,SUNLIGHT,75.2
1065,CO,COPPER MOUNTAIN RE,73.4
1066,CO,COPPER MOUNTAIN,73.4
1067,CO,SALIDA MTN MONARCH P,69.8
1068,CO,MONARCH PASS AWOS-3 ARPT     ,69.8
1069,CO,PAGOSA SPRINGS WOL,69.8
1070,CO,WOLF CREEK PASS AWOS-3 AIRPOR,69.8
1071,CO,LIMA (GROVER)                ,69.1
1072,CO,SCHRIEVER AFB,62.6
1073,CO,BERTHOUD PASS,60.8
1074,CT,HARTFORD BRAINARD FD,122.4
1075,CT,NEW HAVEN,122.4
1076,CT,GROTON AAF,122.4
1077,CT,NEW HAVEN TWEED AIRPORT,122.4
1078,CT,HARTFORD BRADLEY INTL AP,122.4
1079,CT,BRIDGEPORT MUNICIPAL ARPT,122.4
1080,CT,HARTFORD BRAINARD,99.0
1081,CT,HARTFORD-BRAINARD AIRPORT,99.0
1082,CT,BRADLEY INTERNATIONAL AIRPORT,97.0
1083,CT,MERIDEN MARKHAM MUNI,96.1
1084,CT,MERIDEN MARKHAM MUNI ARPT,96.1
1085,CT,CHESTER AIRPORT,95.0
1086,CT,TWEED NEW HAVEN,95.0
1087,CT,TWEED-NEW HAVEN AIRPORT,95.0
1088,CT,WINDHAM AIRPORT,95.0
1089,CT,DANBURY MUNI ARPT,95.0
1090,CT,DANBURY MUNICIPAL AIRPORT,95.0
1091,CT,IGOR I SIKORSKY MEMORIAL AIRP,93.9
1092,CT,NORTH CENTRAL STATE,93.9
1093,CT,GROTON NEW LONDON,93.0
1094,CT,GROTON-NEW LONDON AIRPORT,93.0
1095,CT,WATERBURY OXFORD,91.9
1096,CT,WATERBURY-OXFORD AIRPORT,91.9
1097,CT,BRIDGEPORT,91.6
1098,CT,NEW LONDON,90.3
1099,CT,NEW LONDON LEDGE - LEDGE LIGH,84.4
1100,DC,WASHINGTON DULLES INTERNATION,122.4
1101,DC,WASHINGTON,95.7
1102,DE,WILMINGTON DUPONT AP,122.4
1103,DE,DOVER AFB,97.2
1104,DE,DOVER AFB AIRPORT,97.2
1105,DE,SUSSEX CO,97.0
1106,DE,SUSSEX COUNTY AIRPORT,97.0
1107,DE,NEW CASTLE COUNTY AIRPORT,97.0
1108,DE,REEDY POINT,96.6
1109,DE,DELAWARE RESERVE,95.9
1110,DE,LEWES,94.6
1111,DE,DELAWARE CITY,93.2
1112,FL,PENSACOLA SAUFLEY NAS,122.4
1113,FL,MARIANNA MUNICIPAL AP,122.4
1114,FL,PENSACOLA ELLYSON FLD NAAS,122.4
1115,FL,VALPARAISO,122.4
1116,FL,MACDILL AAF,122.4
1117,FL,PINECASTLE AAF,122.4
1118,FL,HOMESTEAD AAF,122.4
1119,FL,APALACHICOLA,122.4
1120,FL,CROSS CITY AIRPORT,122.4
1121,FL,FORT MYERS PAGE FIELD,122.4
1122,FL,MELBOURNE REGIONAL AP,122.4
1123,FL,VERO BEACH MUNICIPAL ARPT,122.4
1124,FL,WEST PALM BEACH INTL ARPT,122.4
1125,FL,DAYTONA BEACH NAS,122.4
1126,FL,DELAND NAS,122.4
1127,FL,FORT LAUDERDALE HOLLYWOOD INT,122.4
1128,FL,MELBOURNE NAS,122.4
1129,FL,MIAMI MCAS,122.4
1130,FL,RICHMOND NAS,122.4
1131,FL,SANFORD AIRPORT,122.4
1132,FL,VERO BEACH NAS,122.4
1133,FL,KEY WEST WB CITY,122.4
1134,FL,VALKARIA,122.4
1135,FL,CRESTVIEW BOB SIKES AP,122.4
1136,FL,NAVAL AUXILIARY LANDING FD,122.4
1137,FL,HERLONG AIRPORT,122.4
1138,FL,WHITEHOUSE NAVAL OUTLYING FIE,122.4
1139,FL,NORTHWEST FLORIDA BEACHES INT,122.4
1140,FL,LIFEGUARD OFFICE,122.4
1141,FL,PENSACOLA CHEVALIER FLD NAS,122.4
1142,FL,CECIL FIELD NAS,122.4
1143,FL,DINNER KEY NAF,122.4
1144,FL,PENSACOLA CORRY FLD NAAS,122.4
1145,FL,MAYPORT NS,122.4
1146,FL,PENSACOLA FOREST SHERMAN NAS,122.4
1147,FL,DAYTONA BEACH REGIONAL ARPT,122.4
1148,FL,KEY WEST INTL ARPT,122.4
1149,FL,MIAMI INTL AP,122.4
1150,FL,ORLANDO MUNICIPAL ARPT,122.4
1151,FL,TAMPA INTL ARPT,122.4
1152,FL,KEY WEST NAS,122.4
1153,FL,JACKSONVILLE IMESON,122.4
1154,FL,PENSACOLA REGIONAL AP,122.4
1155,FL,TALLAHASSEE DALE MABRY FIELD,122.4
1156,FL,JACKSONVILLE NAS,122.4
1157,FL,WHITING FIELD NAS,122.4
1158,FL,BOMBING RANGE DETACHMENT ASTO,122.4
1159,FL,TAMPA BAY EXECUTIVE,122.4
1160,FL,TITUSVILLE 7 E               ,122.4
1161,FL,EVERGLADES CITY 5 NE         ,122.4
1162,FL,SEBRING 23 SSE               ,122.4
1163,FL,TRI-COUNTY AIRPORT,122.4
